Country,Year,Product,Value,total emissions CO2 (KgCo2),Energy Type,consumption (GWh),iso_alpha
Luxembourg,2015,Solar,12.204,585.792,Solar,279.31777,LUX
Luxembourg,2015,Wind,5.467,62.87049999999999,Wind,274.27387,LUX
Mexico,2015,Nuclear,1053.174,12638.088,Nuclear,29917.238,MEX
Mexico,2015,Hydro,2358.876,56613.024000000005,Hydro,83189.87,MEX
Mexico,2015,Coal-Peat and Manufactured Gases,3184.641,2611405.62,Coal-Peat and Manufactured Gases,147650.45,MEX
Mexico,2015,Oil and Petroleum Products,2974.485,2141629.2,Oil and Petroleum Products,1087805.0,MEX
Mexico,2015,Natural Gas,17544.442,8596776.58,Natural Gas,807829.16,MEX
Mexico,2015,Combustible Renewables,126.323,29054.29,,,
Mexico,2015,Other Combustible Non-Renewables,2.649,2172.18,,,
Mexico,2015,Geothermal,525.244,19959.272,,,
Mexico,2015,Solar,22.519,1080.912,Solar,544.5122,MEX
Mexico,2015,Not Specified,0.0,,,,
Mexico,2015,Wind,794.443,9136.0945,Wind,23550.297,MEX
Netherlands,2015,Nuclear,352.634,4231.608,Nuclear,10538.332,NLD
Netherlands,2015,Hydro,2.06,49.44,Hydro,249.6386,NLD
Netherlands,2015,Coal-Peat and Manufactured Gases,2931.251,2403625.82,Coal-Peat and Manufactured Gases,128666.67000000001,NLD
Netherlands,2015,Oil and Petroleum Products,84.193,60618.96,Oil and Petroleum Products,505894.8,NLD
Netherlands,2015,Natural Gas,2981.95,1461155.5,Natural Gas,337888.89999999997,NLD
Netherlands,2015,Combustible Renewables,388.611,89380.53,,,
Netherlands,2015,Geothermal,0.0,0.0,,,
Netherlands,2015,Other Combustible Non-Renewables,128.674,105512.68,,,
Netherlands,2015,Solar,125.941,6045.168,Solar,2985.2138,NLD
Netherlands,2015,Not Specified,9.176,,,,
Netherlands,2015,Wind,397.15,4567.225,Wind,20331.558,NLD
New Zealand,2015,Hydro,2340.974,56183.376000000004,Hydro,66058.464,NZL
New Zealand,2015,Coal-Peat and Manufactured Gases,78.045,63996.9,Coal-Peat and Manufactured Gases,16673.475,NZL
New Zealand,2015,Oil and Petroleum Products,0.105,75.6,Oil and Petroleum Products,91305.42,NZL
New Zealand,2015,Natural Gas,584.536,286422.64,Natural Gas,48018.906,NZL
New Zealand,2015,Combustible Renewables,51.124,11758.52,,,
New Zealand,2015,Geothermal,639.947,24317.986,,,
New Zealand,2015,Solar,3.184,152.832,Solar,99.121384,NZL
New Zealand,2015,Not Specified,4.084,,,,
New Zealand,2015,Wind,193.864,2229.436,Wind,6366.536599999999,NZL
Norway,2015,Hydro,10184.026,244416.624,Hydro,369750.5,NOR
Norway,2015,Coal-Peat and Manufactured Gases,12.846,10533.72,Coal-Peat and Manufactured Gases,8862.735,NOR
Norway,2015,Oil and Petroleum Products,1.957,1409.04,Oil and Petroleum Products,116293.976,NOR
Norway,2015,Natural Gas,221.112,108344.88,Natural Gas,46021.78,NOR
Norway,2015,Combustible Renewables,21.779,5009.17,,,
Norway,2015,Other Combustible Non-Renewables,18.547,15208.54,,,
Norway,2015,Not Specified,27.833,,,,
Norway,2015,Wind,157.874,1815.551,Wind,6772.825199999999,NOR
Poland,2015,Hydro,130.602,3134.448,Hydro,4933.5256,POL
Poland,2015,Coal-Peat and Manufactured Gases,10199.465,8363561.3,Coal-Peat and Manufactured Gases,566047.24,POL
Poland,2015,Oil and Petroleum Products,158.636,114217.92,Oil and Petroleum Products,292993.2,POL
Poland,2015,Natural Gas,327.275,160364.75,Natural Gas,170988.05,POL
Poland,2015,Combustible Renewables,631.073,145146.79,,,
Poland,2015,Other Combustible Non-Renewables,5.617,4605.94,,,
Poland,2015,Geothermal,0.0,0.0,,,
Poland,2015,Solar,7.318,351.264,Solar,153.49944,POL
Poland,2015,Not Specified,9.25,,,,
Poland,2015,Wind,621.547,7147.7905,Wind,29240.293999999998,POL
Portugal,2015,Hydro,426.771,10242.504,Hydro,23322.503999999997,PRT
Portugal,2015,Coal-Peat and Manufactured Gases,1290.641,1058325.62,Coal-Peat and Manufactured Gases,37914.043,PRT
Portugal,2015,Oil and Petroleum Products,114.981,82786.32,Oil and Petroleum Products,132167.82,PRT
Portugal,2015,Natural Gas,925.63,453558.7,Natural Gas,48198.630000000005,PRT
Portugal,2015,Combustible Renewables,272.028,62566.44000000001,,,
Portugal,2015,Geothermal,13.0,494.0,,,
Portugal,2015,Other Combustible Non-Renewables,26.291,21558.62,,,
Portugal,2015,Solar,82.466,3958.3679999999995,Solar,2144.0229999999997,PRT
Portugal,2015,Not Specified,0.667,,,,
Portugal,2015,Wind,735.277,8455.6855,Wind,31259.047,PRT
Slovak Republic,2015,Nuclear,1265.674,15188.088,,,
Slovak Republic,2015,Hydro,207.013,4968.312,,,
Slovak Republic,2015,Coal-Peat and Manufactured Gases,201.147,164940.54,,,
Slovak Republic,2015,Oil and Petroleum Products,23.181,16690.32,,,
Slovak Republic,2015,Natural Gas,96.831,47447.19,,,
Slovak Republic,2015,Combustible Renewables,100.332,23076.36,,,
Slovak Republic,2015,Other Combustible Non-Renewables,1.57,1287.4,,,
Slovak Republic,2015,Solar,59.781,2869.488,,,
Slovak Republic,2015,Not Specified,7.25,,,,
Slovak Republic,2015,Wind,0.5,5.75,,,
Slovenia,2015,Nuclear,504.094,6049.128,Nuclear,14595.3665,SVN
Slovenia,2015,Hydro,351.738,8441.712,Hydro,10254.838,SVN
Slovenia,2015,Coal-Peat and Manufactured Gases,283.242,232258.44000000003,Coal-Peat and Manufactured Gases,12382.635,SVN
Slovenia,2015,Oil and Petroleum Products,1.18,849.6,Oil and Petroleum Products,27817.749,SVN
Slovenia,2015,Natural Gas,8.749,4287.01,Natural Gas,7724.34,SVN
Slovenia,2015,Combustible Renewables,10.683,2457.09,,,
Slovenia,2015,Other Combustible Non-Renewables,0.32,262.4,,,
Slovenia,2015,Solar,32.32,1551.36,Solar,737.8744499999999,SVN
Spain,2015,Nuclear,4953.347,59440.164,Nuclear,148085.6,ESP
Spain,2015,Hydro,1861.025,44664.6,Hydro,75780.24,ESP
Spain,2015,Coal-Peat and Manufactured Gases,5243.906,4300002.92,Coal-Peat and Manufactured Gases,159172.96,ESP
Spain,2015,Oil and Petroleum Products,1645.362,1184660.64,Oil and Petroleum Products,701327.9,ESP
Spain,2015,Natural Gas,4330.584,2121986.16,Natural Gas,285437.83999999997,ESP
Spain,2015,Combustible Renewables,335.176,77090.48,,,
Spain,2015,Other Combustible Non-Renewables,44.659,36620.38,,,
Spain,2015,Solar,1546.452,74229.696,Solar,37320.366,ESP
Spain,2015,Not Specified,16.917,,,,
Spain,2015,Wind,3322.923,38213.6145,Wind,132830.86000000002,ESP
Sweden,2015,Nuclear,3900.787,46809.444,Nuclear,145613.13999999998,SWE
Sweden,2015,Hydro,6711.444,161074.656,Hydro,202814.42,SWE
Sweden,2015,Coal-Peat and Manufactured Gases,0.41,336.2,Coal-Peat and Manufactured Gases,23101.632999999998,SWE
Sweden,2015,Oil and Petroleum Products,12.585,9061.2,Oil and Petroleum Products,153648.13,SWE
Sweden,2015,Natural Gas,0.665,325.85,Natural Gas,9335.75,SWE
Sweden,2015,Combustible Renewables,587.82,135198.6,,,
Sweden,2015,Other Combustible Non-Renewables,65.69,53865.8,,,
Sweden,2015,Solar,11.133,534.384,Solar,261.2183,SWE
Sweden,2015,Wind,886.82,10198.43,Wind,43956.68,SWE
Switzerland,2015,Nuclear,1032.0,12384.0,Nuclear,60102.245,CHE
Switzerland,2015,Hydro,3517.0,84408.0,Hydro,103038.1,CHE
Switzerland,2015,Oil and Petroleum Products,2.74,1972.8000000000002,Oil and Petroleum Products,129560.79,CHE
Switzerland,2015,Natural Gas,46.233,22654.17,Natural Gas,33172.221999999994,CHE
Switzerland,2015,Combustible Renewables,119.348,27450.04,,,
Switzerland,2015,Geothermal,0.0,0.0,,,
Switzerland,2015,Other Combustible Non-Renewables,87.898,72076.36,,,
Switzerland,2015,Solar,139.081,6675.887999999999,Solar,3013.4357999999997,CHE
Switzerland,2015,Wind,9.167,105.4205,Wind,296.22692,CHE
Republic of Turkiye,2015,Hydro,6042.627,145023.048,Hydro,180821.88,TUR
Republic of Turkiye,2015,Coal-Peat and Manufactured Gases,6560.469,5379584.58,Coal-Peat and Manufactured Gases,404026.06,TUR
Republic of Turkiye,2015,Oil and Petroleum Products,43.316,31187.52,Oil and Petroleum Products,498664.06,TUR
Republic of Turkiye,2015,Natural Gas,9500.215,4655105.35,Natural Gas,459590.42,TUR
Republic of Turkiye,2015,Combustible Renewables,91.078,20947.94,,,
Republic of Turkiye,2015,Geothermal,219.941,8357.758,,,
Republic of Turkiye,2015,Other Combustible Non-Renewables,2.132,1748.24,,,
Republic of Turkiye,2015,Solar,24.752,1188.096,Solar,522.7597400000001,TUR
Republic of Turkiye,2015,Other Renewables,0.0,0.0,Other Renewables,12811.143,TUR
Republic of Turkiye,2015,Not Specified,40.812,,,,
Republic of Turkiye,2015,Wind,1160.815,13349.3725,Wind,31379.78,TUR
United Kingdom,2015,Nuclear,4935.696,59228.352,Nuclear,181782.85,GBR
United Kingdom,2015,Hydro,585.81,14059.439999999999,Hydro,16958.37,GBR
United Kingdom,2015,Coal-Peat and Manufactured Gases,4170.581,3419876.42,Coal-Peat and Manufactured Gases,277323.15,GBR
United Kingdom,2015,Oil and Petroleum Products,180.412,129896.64,Oil and Petroleum Products,851876.16,GBR
United Kingdom,2015,Natural Gas,8424.961,4128230.8899999997,Natural Gas,720454.6,GBR
United Kingdom,2015,Combustible Renewables,2307.944,530827.12,,,
United Kingdom,2015,Other Combustible Non-Renewables,273.524,224289.68,,,
United Kingdom,2015,Geothermal,0.0,0.0,,,
United Kingdom,2015,Solar,829.715,39826.32,Solar,20285.795000000002,GBR
United Kingdom,2015,Other Renewables,0.167,4.008000000000001,Other Renewables,93400.63,GBR
United Kingdom,2015,Not Specified,0.0,,,,
United Kingdom,2015,Wind,2500.979,28761.258499999996,Wind,108458.7,GBR
United States,2015,Nuclear,72415.363,868984.356,Nuclear,2168462.4,USA
United States,2015,Hydro,21769.288,522462.912,Hydro,663691.4,USA
United States,2015,Coal-Peat and Manufactured Gases,138123.009,113260867.38,Coal-Peat and Manufactured Gases,4329077.6,USA
United States,2015,Oil and Petroleum Products,2767.704,1992746.8800000004,Oil and Petroleum Products,9891111.0,USA
United States,2015,Natural Gas,135102.683,66200314.669999994,Natural Gas,7435795.0,USA
United States,2015,Combustible Renewables,5933.545,1364715.35,,,
United States,2015,Other Combustible Non-Renewables,891.144,730738.08,,,
United States,2015,Geothermal,1344.179,51078.802,,,
United States,2015,Solar,3782.217,181546.416,Solar,106173.836,USA
United States,2015,Not Specified,487.277,,,,
United States,2015,Wind,13080.059,150420.6785,Wind,518787.66,USA
Argentina,2015,Nuclear,607.935,7295.219999999999,Nuclear,18189.94,ARG
Argentina,2015,Hydro,3343.331,80239.944,Hydro,87083.91,ARG
Argentina,2015,Coal-Peat and Manufactured Gases,214.414,175819.48,Coal-Peat and Manufactured Gases,15814.128999999999,ARG
Argentina,2015,Oil and Petroleum Products,1645.941,1185077.52,Oil and Petroleum Products,387810.02999999997,ARG
Argentina,2015,Natural Gas,5303.498,2598714.02,Natural Gas,466525.67,ARG
Argentina,2015,Combustible Renewables,116.145,26713.35,,,
Argentina,2015,Geothermal,0.0,0.0,,,
Argentina,2015,Other Combustible Non-Renewables,0.0,0.0,,,
Argentina,2015,Solar,1.12,53.760000000000005,Solar,39.54083,ARG
Argentina,2015,Other Renewables,0.0,0.0,Other Renewables,4747.992499999999,ARG
Argentina,2015,Wind,51.677,594.2855,Wind,1597.8346999999999,ARG
Brazil,2015,Nuclear,1257.442,15089.304,Nuclear,38075.490000000005,BRA
Brazil,2015,Hydro,27728.919,665494.056,Hydro,968777.3999999999,BRA
Brazil,2015,Coal-Peat and Manufactured Gases,2064.188,1692634.16,Coal-Peat and Manufactured Gases,204981.0,BRA
Brazil,2015,Oil and Petroleum Products,1720.371,1238667.12,Oil and Petroleum Products,1436562.3,BRA
Brazil,2015,Natural Gas,5948.405,2914718.45,Natural Gas,429365.4,BRA
Brazil,2015,Combustible Renewables,5996.427,1379178.21,,,
Brazil,2015,Geothermal,0.0,0.0,,,
Brazil,2015,Other Combustible Non-Renewables,2.503,2052.46,,,
Brazil,2015,Solar,4.037,193.776,Solar,158.66305,BRA
Brazil,2015,Other Renewables,0.0,0.0,Other Renewables,159228.18000000002,BRA
Brazil,2015,Not Specified,0.0,,,,
Brazil,2015,Wind,2576.834,29633.590999999997,Wind,58237.415,BRA
Bulgaria,2015,Nuclear,1299.0,15588.0,Nuclear,39752.216,BGR
Bulgaria,2015,Hydro,328.83,7891.92,Hydro,15227.525,BGR
Bulgaria,2015,Coal-Peat and Manufactured Gases,1690.507,1386215.74,Coal-Peat and Manufactured Gases,76236.53,BGR
Bulgaria,2015,Oil and Petroleum Products,13.661,9835.92,Oil and Petroleum Products,53301.296,BGR
Bulgaria,2015,Natural Gas,139.912,68556.88,Natural Gas,30003.5,BGR
Bulgaria,2015,Combustible Renewables,20.416,4695.68,,,
Bulgaria,2015,Solar,163.623,7853.904,Solar,3720.775,BGR
Bulgaria,2015,Not Specified,1.917,,,,
Bulgaria,2015,Wind,137.927,1586.1605,Wind,3908.8790000000004,BGR
China,2015,Nuclear,15957.11,191485.32,Nuclear,442869.57,CHN
China,2015,Nuclear,15957.11,191485.32,Nuclear,0.0,CHN
China,2015,Hydro,116833.191,2803996.584,Hydro,3001359.1,CHN
China,2015,Hydro,116833.191,2803996.584,Hydro,0.0,CHN
China,2015,Coal-Peat and Manufactured Gases,349636.306,286701770.92,Coal-Peat and Manufactured Gases,22329041.0,CHN
China,2015,Coal-Peat and Manufactured Gases,349636.306,286701770.92,Coal-Peat and Manufactured Gases,77901.11,CHN
China,2015,Oil and Petroleum Products,832.352,599293.44,Oil and Petroleum Products,6609895.5,CHN
China,2015,Oil and Petroleum Products,832.352,599293.44,Oil and Petroleum Products,217421.23,CHN
China,2015,Natural Gas,12630.702,6189043.98,Natural Gas,1946895.2999999998,CHN
China,2015,Natural Gas,12630.702,6189043.98,Natural Gas,30456.371,CHN
China,2015,Combustible Renewables,4484.269,1031381.87,,,
China,2015,Geothermal,9.792,372.096,,,
China,2015,Other Combustible Non-Renewables,938.463,769539.66,,,
China,2015,Solar,3195.261,153372.528,Solar,106320.08,CHN
China,2015,Solar,3195.261,153372.528,Solar,10.771888,CHN
China,2015,Other Renewables,0.66,15.84,Other Renewables,172513.58,CHN
China,2015,Other Renewables,0.66,15.84,Other Renewables,181.95556,CHN
China,2015,Not Specified,0.0,,,,
China,2015,Wind,11805.119,135758.8685,Wind,499792.6,CHN
China,2015,Wind,11805.119,135758.8685,Wind,2.1839999000000003,CHN
Croatia,2015,Hydro,354.249,8501.976,Hydro,17209.806,HRV
Croatia,2015,Coal-Peat and Manufactured Gases,153.186,125612.52,Coal-Peat and Manufactured Gases,7044.4655,HRV
Croatia,2015,Oil and Petroleum Products,14.655,10551.6,Oil and Petroleum Products,39127.132000000005,HRV
Croatia,2015,Natural Gas,79.378,38895.22,Natural Gas,24212.309999999998,HRV
Croatia,2015,Combustible Renewables,17.64,4057.2,,,
Croatia,2015,Solar,7.153,343.344,Solar,154.21028,HRV
Croatia,2015,Wind,45.927,528.1605,Wind,2144.4001,HRV
Cyprus,2015,Oil and Petroleum Products,456.498,328678.56,Oil and Petroleum Products,27930.634000000002,CYP
Cyprus,2015,Combustible Renewables,5.63,1294.9,,,
Cyprus,2015,Solar,14.635,702.48,Solar,341.08916,CYP
Cyprus,2015,Wind,17.143,197.1445,Wind,597.4547,CYP
India,2015,Nuclear,2675.178,32102.136,Nuclear,98992.966,IND
India,2015,Hydro,19693.0291,472632.6984,Hydro,358926.18,IND
India,2015,Coal-Peat and Manufactured Gases,75967.2445,62293140.49,Coal-Peat and Manufactured Gases,4490470.0,IND
India,2015,Oil and Petroleum Products,986.4424,710238.528,Oil and Petroleum Products,2296038.3000000003,IND
India,2015,Natural Gas,5127.4835,2512466.915,Natural Gas,478068.4,IND
India,2015,Combustible Renewables,1020.5448,234725.304,,,
India,2015,Geothermal,0.0,0.0,,,
India,2015,Other Combustible Non-Renewables,67.0601,54989.28200000001,,,
India,2015,Solar,748.3581,35921.1888,Solar,17683.078999999998,IND
India,2015,Other Renewables,0.0,0.0,Other Renewables,97736.8,IND
India,2015,Not Specified,0.0,,,,
India,2015,Wind,5430.086,62445.989,Wind,88171.62000000001,IND
North Macedonia,2015,Hydro,99.975,2399.4,Hydro,5022.9135,MKD
North Macedonia,2015,Coal-Peat and Manufactured Gases,214.205,175648.1,Coal-Peat and Manufactured Gases,11296.521,MKD
North Macedonia,2015,Oil and Petroleum Products,9.036,6505.92,Oil and Petroleum Products,11400.81,MKD
North Macedonia,2015,Natural Gas,11.897,5829.53,Natural Gas,1301.9552999999999,MKD
North Macedonia,2015,Combustible Renewables,1.3,299.0,,,
North Macedonia,2015,Solar,2.81,134.88,Solar,60.861107,MKD
North Macedonia,2015,Wind,5.0,57.5,Wind,325.22220000000004,MKD
Romania,2015,Nuclear,923.259,11079.108,Nuclear,30079.683,ROU
Romania,2015,Hydro,999.59,23990.16,Hydro,44792.206,ROU
Romania,2015,Coal-Peat and Manufactured Gases,1514.617,1241985.94,Coal-Peat and Manufactured Gases,70089.58,ROU
Romania,2015,Oil and Petroleum Products,39.403,28370.16,Oil and Petroleum Products,104600.35,ROU
Romania,2015,Natural Gas,780.252,382323.48,Natural Gas,103708.24399999999,ROU
Romania,2015,Combustible Renewables,43.56,10018.8,,,
Romania,2015,Other Combustible Non-Renewables,0.0,0.0,,,
Romania,2015,Geothermal,0.0,0.0,,,
Romania,2015,Solar,237.566,11403.168,Solar,5337.471,ROU
Romania,2015,Not Specified,0.0,,,,
Romania,2015,Wind,591.995,6807.9425,Wind,19020.462,ROU
Serbia,2015,Hydro,503.989,12095.736,Hydro,,SRB
Serbia,2015,Coal-Peat and Manufactured Gases,1967.571,1613408.22,Coal-Peat and Manufactured Gases,,SRB
Serbia,2015,Oil and Petroleum Products,2.023,1456.56,Oil and Petroleum Products,,SRB
Serbia,2015,Natural Gas,15.752,7718.48,Natural Gas,,SRB
Serbia,2015,Combustible Renewables,1.662,382.26,,,
Serbia,2015,Other Combustible Non-Renewables,0.289,236.97999999999996,,,
Serbia,2015,Solar,1.362,65.376,Solar,,SRB
Australia,2015,Hydro,1561.0525,37465.26,Hydro,37934.74,AUS
Australia,2015,Coal-Peat and Manufactured Gases,14074.1181,11540776.842,Coal-Peat and Manufactured Gases,540411.2,AUS
Australia,2015,Oil and Petroleum Products,511.5112,368288.064,Oil and Petroleum Products,570297.0599999999,AUS
Australia,2015,Natural Gas,3946.8895,1933975.855,Natural Gas,389949.6,AUS
Australia,2015,Combustible Renewables,271.4418,62431.614,,,
Australia,2015,Geothermal,0.0,0.0,,,
Australia,2015,Solar,271.3434,13024.483199999999,Solar,16684.376,AUS
Australia,2015,Wind,1360.0811,15640.93265,Wind,31865.946,AUS
Austria,2015,Hydro,3633.815,87211.56,Hydro,100062.416,AUT
Austria,2015,Coal-Peat and Manufactured Gases,182.891,149970.62,Coal-Peat and Manufactured Gases,37999.046,AUT
Austria,2015,Oil and Petroleum Products,50.632,36455.04,Oil and Petroleum Products,142845.38,AUT
Austria,2015,Natural Gas,330.937,162159.13,Natural Gas,79680.95,AUT
Austria,2015,Combustible Renewables,377.619,86852.37,,,
Austria,2015,Other Combustible Non-Renewables,60.505,49614.1,,,
Austria,2015,Geothermal,0.005,0.19,,,
Austria,2015,Solar,106.608,5117.184,Solar,2523.5789999999997,AUT
Austria,2015,Not Specified,1.248,,,,
Austria,2015,Wind,227.082,2611.443,Wind,13034.909000000001,AUT
Belgium,2015,Nuclear,1813.751,21765.012,Nuclear,67454.47,BEL
Belgium,2015,Hydro,93.441,2242.584,Hydro,857.4425,BEL
Belgium,2015,Coal-Peat and Manufactured Gases,240.88,197521.6,Coal-Peat and Manufactured Gases,38740.704,BEL
Belgium,2015,Oil and Petroleum Products,16.659,11994.48,Oil and Petroleum Products,348061.55,BEL
Belgium,2015,Natural Gas,1438.429,704830.21,Natural Gas,158499.0,BEL
Belgium,2015,Combustible Renewables,422.092,97081.16,,,
Belgium,2015,Other Combustible Non-Renewables,109.031,89405.42,,,
Belgium,2015,Solar,387.701,18609.648,Solar,8231.070000000002,BEL
Belgium,2015,Not Specified,39.891,,,,
Belgium,2015,Wind,394.112,4532.288,Wind,15010.628,BEL
Canada,2015,Nuclear,8689.314,104271.768,Nuclear,261261.25999999998,CAN
Canada,2015,Hydro,28733.473,689603.352,Hydro,1029235.7999999999,CAN
Canada,2015,Coal-Peat and Manufactured Gases,4690.924,3846557.68,Coal-Peat and Manufactured Gases,214410.35,CAN
Canada,2015,Oil and Petroleum Products,597.941,430517.52,Oil and Petroleum Products,1277978.9000000001,CAN
Canada,2015,Natural Gas,4886.256,2394265.44,Natural Gas,1103324.5,CAN
Canada,2015,Combustible Renewables,692.356,159241.88,,,
Canada,2015,Other Combustible Non-Renewables,7.03,5764.6,,,
Canada,2015,Solar,350.146,16807.008,Solar,7796.024,CAN
Canada,2015,Other Renewables,0.862,20.688,Other Renewables,31881.115,CAN
Canada,2015,Not Specified,11.583,,,,
Canada,2015,Wind,1316.674,15141.751,Wind,72619.736,CAN
Chile,2015,Hydro,1748.396,41961.504,Hydro,63612.06,CHL
Chile,2015,Coal-Peat and Manufactured Gases,2373.601,1946352.82,Coal-Peat and Manufactured Gases,85054.84,CHL
Chile,2015,Oil and Petroleum Products,271.937,195794.64,Oil and Petroleum Products,190194.41,CHL
Chile,2015,Natural Gas,1070.637,524612.13,Natural Gas,48242.854999999996,CHL
Chile,2015,Combustible Renewables,490.428,112798.44,,,
Chile,2015,Solar,82.898,3979.104,Solar,3662.7123,CHL
Chile,2015,Not Specified,0.0,,,,
Chile,2015,Wind,173.137,1991.0755,Wind,5694.689,CHL
Colombia,2015,Hydro,4401.239,105629.73599999999,Hydro,120327.126,COL
Colombia,2015,Coal-Peat and Manufactured Gases,493.686,404822.52,Coal-Peat and Manufactured Gases,57779.972,COL
Colombia,2015,Oil and Petroleum Products,171.671,123603.12,Oil and Petroleum Products,179191.8,COL
Colombia,2015,Natural Gas,1327.603,650525.47,Natural Gas,112117.294,COL
