Country,Balance,Product,Year,Unit,Value
Belgium,Net Electricity Production,'Coal-Peat and Manufactured Gases',2022,GWh,2240.1045
Belgium,Net Electricity Production,'Coal-Peat and Manufactured Gases',2023,GWh,1583.2305999999999
Belgium,Net Electricity Production,'Coal-Peat and Manufactured Gases',2024,GWh,2025.1594
Belgium,Net Electricity Production,Combustible Renewables,2010,GWh,4189.65
Belgium,Net Electricity Production,Combustible Renewables,2011,GWh,4541.3369999999995
Belgium,Net Electricity Production,Combustible Renewables,2012,GWh,5025.664
Belgium,Net Electricity Production,Combustible Renewables,2013,GWh,4831.994
Belgium,Net Electricity Production,Combustible Renewables,2014,GWh,4326.285
Belgium,Net Electricity Production,Combustible Renewables,2015,GWh,5396.208
Belgium,Net Electricity Production,Combustible Renewables,2016,GWh,5217.9792
Belgium,Net Electricity Production,Combustible Renewables,2017,GWh,5505.6049
Belgium,Net Electricity Production,Combustible Renewables,2018,GWh,5211.9982
Belgium,Net Electricity Production,Combustible Renewables,2019,GWh,4990.9351
Belgium,Net Electricity Production,Combustible Renewables,2020,GWh,5084.7363
Belgium,Net Electricity Production,Combustible Renewables,2021,GWh,4519.1543
Belgium,Net Electricity Production,Combustible Renewables,2022,GWh,4769.9344
Belgium,Net Electricity Production,Combustible Renewables,2023,GWh,3358.7165
Belgium,Net Electricity Production,Combustible Renewables,2024,GWh,2650.405
Belgium,Net Electricity Production,Geothermal,2018,GWh,0.0
Belgium,Net Electricity Production,Geothermal,2019,GWh,0.0
Belgium,Net Electricity Production,Geothermal,2020,GWh,0.0
Belgium,Net Electricity Production,Geothermal,2021,GWh,0.0
Belgium,Net Electricity Production,Hydro,2010,GWh,1645.999
Belgium,Net Electricity Production,Hydro,2011,GWh,1410.001
Belgium,Net Electricity Production,Hydro,2012,GWh,1648.001
Belgium,Net Electricity Production,Hydro,2013,GWh,1691.999
Belgium,Net Electricity Production,Hydro,2014,GWh,1453.801
Belgium,Net Electricity Production,Hydro,2015,GWh,1387.4
Belgium,Net Electricity Production,Hydro,2016,GWh,1452.9999
Belgium,Net Electricity Production,Hydro,2017,GWh,1360.9
Belgium,Net Electricity Production,Hydro,2018,GWh,1293.4999
Belgium,Net Electricity Production,Hydro,2019,GWh,1150.6
Belgium,Net Electricity Production,Hydro,2020,GWh,1279.0
Belgium,Net Electricity Production,Hydro,2021,GWh,1316.5
Belgium,Net Electricity Production,Hydro,2022,GWh,1607.4000999999998
Belgium,Net Electricity Production,Hydro,2023,GWh,1630.5394
Belgium,Net Electricity Production,Hydro,2024,GWh,1478.5672
Belgium,Net Electricity Production,Natural Gas,2010,GWh,30401.578
Belgium,Net Electricity Production,Natural Gas,2011,GWh,24579.265
Belgium,Net Electricity Production,Natural Gas,2012,GWh,22747.84
Belgium,Net Electricity Production,Natural Gas,2013,GWh,20277.713
Belgium,Net Electricity Production,Natural Gas,2014,GWh,18686.05
Belgium,Net Electricity Production,Natural Gas,2015,GWh,21363.016
Belgium,Net Electricity Production,Natural Gas,2016,GWh,21431.0488
Belgium,Net Electricity Production,Natural Gas,2017,GWh,22184.0708
Belgium,Net Electricity Production,Natural Gas,2018,GWh,23064.9843
Belgium,Net Electricity Production,Natural Gas,2019,GWh,24627.5483
Belgium,Net Electricity Production,Natural Gas,2020,GWh,25842.633
Belgium,Net Electricity Production,Natural Gas,2021,GWh,21692.3067
Belgium,Net Electricity Production,Natural Gas,2022,GWh,21204.4552
Belgium,Net Electricity Production,Natural Gas,2023,GWh,16940.292
Belgium,Net Electricity Production,Natural Gas,2024,GWh,11021.7417
Belgium,Net Electricity Production,Not Specified,2010,GWh,204.0
Belgium,Net Electricity Production,Not Specified,2011,GWh,132.0
Belgium,Net Electricity Production,Not Specified,2012,GWh,198.0
Belgium,Net Electricity Production,Not Specified,2013,GWh,392.004
Belgium,Net Electricity Production,Not Specified,2014,GWh,396.801
Belgium,Net Electricity Production,Not Specified,2015,GWh,437.201
Belgium,Net Electricity Production,Not Specified,2016,GWh,488.2001
Belgium,Net Electricity Production,Not Specified,2017,GWh,513.6
Belgium,Net Electricity Production,Not Specified,2018,GWh,452.4
Belgium,Net Electricity Production,Not Specified,2019,GWh,402.5
Belgium,Net Electricity Production,Not Specified,2020,GWh,466.7001
Belgium,Net Electricity Production,Not Specified,2021,GWh,471.2
Belgium,Net Electricity Production,Not Specified,2022,GWh,386.3
Belgium,Net Electricity Production,Not Specified,2023,GWh,420.4905
Belgium,Net Electricity Production,Not Specified,2024,GWh,241.83339999999998
Belgium,Net Electricity Production,Nuclear,2010,GWh,45729.0
Belgium,Net Electricity Production,Nuclear,2011,GWh,45942.0
Belgium,Net Electricity Production,Nuclear,2012,GWh,38464.001
Belgium,Net Electricity Production,Nuclear,2013,GWh,40567.0
Belgium,Net Electricity Production,Nuclear,2014,GWh,31969.002
Belgium,Net Electricity Production,Nuclear,2015,GWh,24824.998
Belgium,Net Electricity Production,Nuclear,2016,GWh,41430.0
Belgium,Net Electricity Production,Nuclear,2017,GWh,40128.5
Belgium,Net Electricity Production,Nuclear,2018,GWh,27126.299899999998
Belgium,Net Electricity Production,Nuclear,2019,GWh,41305.6
Belgium,Net Electricity Production,Nuclear,2020,GWh,32605.8
Belgium,Net Electricity Production,Nuclear,2021,GWh,47891.7
Belgium,Net Electricity Production,Nuclear,2022,GWh,41616.6
Belgium,Net Electricity Production,Nuclear,2023,GWh,31230.1865
Belgium,Net Electricity Production,Nuclear,2024,GWh,26895.167
Belgium,Net Electricity Production,Oil and Petroleum Products,2010,GWh,392.841
Belgium,Net Electricity Production,Oil and Petroleum Products,2011,GWh,280.21000000000004
Belgium,Net Electricity Production,Oil and Petroleum Products,2012,GWh,321.714
Belgium,Net Electricity Production,Oil and Petroleum Products,2013,GWh,152.149
Belgium,Net Electricity Production,Oil and Petroleum Products,2014,GWh,209.39
Belgium,Net Electricity Production,Oil and Petroleum Products,2015,GWh,202.611
Belgium,Net Electricity Production,Oil and Petroleum Products,2016,GWh,183.6594
Belgium,Net Electricity Production,Oil and Petroleum Products,2017,GWh,169.6522
Belgium,Net Electricity Production,Oil and Petroleum Products,2018,GWh,154.66039999999998
Belgium,Net Electricity Production,Oil and Petroleum Products,2019,GWh,68.3968
Belgium,Net Electricity Production,Oil and Petroleum Products,2020,GWh,115.7159
Belgium,Net Electricity Production,Oil and Petroleum Products,2021,GWh,174.1805
Belgium,Net Electricity Production,Oil and Petroleum Products,2022,GWh,282.67060000000004
Belgium,Net Electricity Production,Oil and Petroleum Products,2023,GWh,108.9875
Belgium,Net Electricity Production,Oil and Petroleum Products,2024,GWh,105.9309
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2010,GWh,1314.951
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2011,GWh,1057.069
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2012,GWh,1253.035
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2013,GWh,1145.49
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2014,GWh,1236.025
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2015,GWh,1256.1109999999999
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2016,GWh,1239.3113
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2017,GWh,1241.9325
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2018,GWh,1217.0852
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2019,GWh,1165.6381999999999
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2020,GWh,1191.3218
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2021,GWh,1204.8123
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2022,GWh,1241.3348
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2023,GWh,1123.4068
Belgium,Net Electricity Production,Other Combustible Non-Renewables,2024,GWh,1059.2499
Belgium,Net Electricity Production,Other Renewables,2018,GWh,0.0
Belgium,Net Electricity Production,Other Renewables,2019,GWh,0.0
Belgium,Net Electricity Production,Other Renewables,2020,GWh,0.0
Belgium,Net Electricity Production,Other Renewables,2021,GWh,0.0
Belgium,Net Electricity Production,Solar,2010,GWh,560.0
Belgium,Net Electricity Production,Solar,2011,GWh,1169.0
Belgium,Net Electricity Production,Solar,2012,GWh,2130.999
Belgium,Net Electricity Production,Solar,2013,GWh,2623.999
Belgium,Net Electricity Production,Solar,2014,GWh,2865.201
Belgium,Net Electricity Production,Solar,2015,GWh,3034.201
Belgium,Net Electricity Production,Solar,2016,GWh,3073.0998
Belgium,Net Electricity Production,Solar,2017,GWh,3284.4
Belgium,Net Electricity Production,Solar,2018,GWh,3876.0999
Belgium,Net Electricity Production,Solar,2019,GWh,4222.8999
Belgium,Net Electricity Production,Solar,2020,GWh,5075.8000999999995
Belgium,Net Electricity Production,Solar,2021,GWh,5577.9998
Belgium,Net Electricity Production,Solar,2022,GWh,6825.6
Belgium,Net Electricity Production,Solar,2023,GWh,7275.051100000001
Belgium,Net Electricity Production,Solar,2024,GWh,7861.9646999999995
Belgium,Net Electricity Production,Wind,2010,GWh,1286.0
Belgium,Net Electricity Production,Wind,2011,GWh,2285.0009999999997
Belgium,Net Electricity Production,Wind,2012,GWh,2713.999
Belgium,Net Electricity Production,Wind,2013,GWh,3597.9990000000003
Belgium,Net Electricity Production,Wind,2014,GWh,4553.8
Belgium,Net Electricity Production,Wind,2015,GWh,5490.6
Belgium,Net Electricity Production,Wind,2016,GWh,5324.3001
Belgium,Net Electricity Production,Wind,2017,GWh,6399.1
Belgium,Net Electricity Production,Wind,2018,GWh,7418.3002
Belgium,Net Electricity Production,Wind,2019,GWh,9579.0999
Belgium,Net Electricity Production,Wind,2020,GWh,12650.5999
Belgium,Net Electricity Production,Wind,2021,GWh,11823.3999
Belgium,Net Electricity Production,Wind,2022,GWh,12113.1001
Belgium,Net Electricity Production,Wind,2023,GWh,15439.9869
Belgium,Net Electricity Production,Wind,2024,GWh,12197.7426
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2015,GWh,25381.313
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2016,GWh,23771.66
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2017,GWh,21076.9216
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2018,GWh,19202.2345
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2019,GWh,20030.521
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2020,GWh,16487.2766
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2021,GWh,22612.9126
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2022,GWh,13379.457
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2023,GWh,13236.4915
Brazil,Net Electricity Production,'Coal-Peat and Manufactured Gases',2024,GWh,14516.8741
Brazil,Net Electricity Production,Combustible Renewables,2015,GWh,46614.679000000004
Brazil,Net Electricity Production,Combustible Renewables,2016,GWh,48254.9001
Brazil,Net Electricity Production,Combustible Renewables,2017,GWh,49737.3785
Brazil,Net Electricity Production,Combustible Renewables,2018,GWh,51119.2991
Brazil,Net Electricity Production,Combustible Renewables,2019,GWh,51625.5923
Brazil,Net Electricity Production,Combustible Renewables,2020,GWh,55217.3381
Brazil,Net Electricity Production,Combustible Renewables,2021,GWh,52380.7773
Brazil,Net Electricity Production,Combustible Renewables,2022,GWh,51731.221300000005
Brazil,Net Electricity Production,Combustible Renewables,2023,GWh,53799.159999999996
Brazil,Net Electricity Production,Combustible Renewables,2024,GWh,51368.534700000004
Brazil,Net Electricity Production,Geothermal,2015,GWh,0.0
Brazil,Net Electricity Production,Geothermal,2016,GWh,0.0
Brazil,Net Electricity Production,Geothermal,2017,GWh,0.0
Brazil,Net Electricity Production,Geothermal,2018,GWh,0.0
Brazil,Net Electricity Production,Geothermal,2019,GWh,0.0
Brazil,Net Electricity Production,Geothermal,2020,GWh,0.0
Brazil,Net Electricity Production,Geothermal,2021,GWh,0.0
Brazil,Net Electricity Production,Hydro,2015,GWh,355076.9
Brazil,Net Electricity Production,Hydro,2016,GWh,377101.89
Brazil,Net Electricity Production,Hydro,2017,GWh,367197.3923
Brazil,Net Electricity Production,Hydro,2018,GWh,385081.3651
Brazil,Net Electricity Production,Hydro,2019,GWh,393898.2865
Brazil,Net Electricity Production,Hydro,2020,GWh,392417.3829
Brazil,Net Electricity Production,Hydro,2021,GWh,359190.26649999997
Brazil,Net Electricity Production,Hydro,2022,GWh,422842.4135
Brazil,Net Electricity Production,Hydro,2023,GWh,421736.1261
Brazil,Net Electricity Production,Hydro,2024,GWh,383311.75190000003
Brazil,Net Electricity Production,Natural Gas,2015,GWh,74597.376
Brazil,Net Electricity Production,Natural Gas,2016,GWh,56927.3399
Brazil,Net Electricity Production,Natural Gas,2017,GWh,66287.2096
Brazil,Net Electricity Production,Natural Gas,2018,GWh,55707.3818
Brazil,Net Electricity Production,Natural Gas,2019,GWh,61635.819
Brazil,Net Electricity Production,Natural Gas,2020,GWh,55911.6333
Brazil,Net Electricity Production,Natural Gas,2021,GWh,81739.8309
Brazil,Net Electricity Production,Natural Gas,2022,GWh,39583.5863
Brazil,Net Electricity Production,Natural Gas,2023,GWh,36273.1974
Brazil,Net Electricity Production,Natural Gas,2024,GWh,51651.5262
Brazil,Net Electricity Production,Not Specified,2015,GWh,0.0
Brazil,Net Electricity Production,Not Specified,2016,GWh,0.0
Brazil,Net Electricity Production,Not Specified,2017,GWh,0.0
Brazil,Net Electricity Production,Not Specified,2018,GWh,0.0
Brazil,Net Electricity Production,Not Specified,2019,GWh,0.0
Brazil,Net Electricity Production,Not Specified,2020,GWh,0.0
Brazil,Net Electricity Production,Not Specified,2021,GWh,0.0
Brazil,Net Electricity Production,Nuclear,2015,GWh,13907.351
Brazil,Net Electricity Production,Nuclear,2016,GWh,14912.1599
Brazil,Net Electricity Production,Nuclear,2017,GWh,14794.8441
Brazil,Net Electricity Production,Nuclear,2018,GWh,14733.4537
Brazil,Net Electricity Production,Nuclear,2019,GWh,15161.0946
Brazil,Net Electricity Production,Nuclear,2020,GWh,13209.4422
Brazil,Net Electricity Production,Nuclear,2021,GWh,13822.3127
Brazil,Net Electricity Production,Nuclear,2022,GWh,13685.4723
Brazil,Net Electricity Production,Nuclear,2023,GWh,13633.4996
Brazil,Net Electricity Production,Nuclear,2024,GWh,14107.499099999999
Brazil,Net Electricity Production,Oil and Petroleum Products,2015,GWh,26929.756
Brazil,Net Electricity Production,Oil and Petroleum Products,2016,GWh,15415.0602
Brazil,Net Electricity Production,Oil and Petroleum Products,2017,GWh,15938.905999999999
Brazil,Net Electricity Production,Oil and Petroleum Products,2018,GWh,12869.538199999999
Brazil,Net Electricity Production,Oil and Petroleum Products,2019,GWh,11098.1477
Brazil,Net Electricity Production,Oil and Petroleum Products,2020,GWh,11499.0173
Brazil,Net Electricity Production,Oil and Petroleum Products,2021,GWh,19191.0721
Brazil,Net Electricity Production,Oil and Petroleum Products,2022,GWh,9685.559
Brazil,Net Electricity Production,Oil and Petroleum Products,2023,GWh,8538.0509
Brazil,Net Electricity Production,Oil and Petroleum Products,2024,GWh,11031.2019
Brazil,Net Electricity Production,Other Combustible Non-Renewables,2015,GWh,30.036
Brazil,Net Electricity Production,Other Combustible Non-Renewables,2016,GWh,61.10040000000001
Brazil,Net Electricity Production,Other Combustible Non-Renewables,2017,GWh,2319.9312
Brazil,Net Electricity Production,Other Combustible Non-Renewables,2018,GWh,2265.9755999999998
Brazil,Net Electricity Production,Other Combustible Non-Renewables,2019,GWh,2224.1352
Brazil,Net Electricity Production,Other Combustible Non-Renewables,2020,GWh,2132.8596000000002
